prompt_id,model,question,condition,domain,pairwise,pragmatic_relevance,ctx_q_cosine,answer_multiplicity,answer_multiplicity_sd,eas_mean,eas_sd,eas_slope,eas_skew,eas_sparsity,eas_early,eas_mid,eas_late,eas_final_quarter,beam_score_entropy,beam_score_raw_std,beam_score_raw_range,beam_first_divergence_position,beam_length_mean,beam_length_sd,beam_sbert_cosine,caa_mean_l2,caa_mean_cosine,displacement_cosine_vs_direct,caa_per_layer_l2,caa_per_layer_cosine,beam_per_layer_cosine,h_fb_thirds,log_h_fb_thirds,h_fb_quintile,log_h_fb_quintile,halflife_rel,peak_pos_rel,peak_rate_pos,slope,mean_H,seq_len,median_pos_rel,p25_pos_rel,p75_pos_rel,exp_H0,exp_k,exp_Hasymp,exp_rmse,Qb1,Qb2,Qb3,Qb4,Qb5,shape_PC1,shape_PC2,shape_PC3
1,DS-V2-Lite,1,no_context,social,0,,,4.22,0.67,0.9695509868145848,0.145579333159192,0.0018324682117399,0.0207545313628346,0.8446666666666667,0.8881044191252059,0.9493843110564862,1.0711642302620628,1.020744695757325,2.271894841467692,0.2549638334784628,0.795655512381345,0,114.0,10.705138952858109,0.8183964490890503,0.0,0.999999993613788,1.0,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000,0.940998;0.984203;0.984393;0.984693;0.999708;0.999534;0.999319;0.998965;0.998800;0.998352;0.997721;0.997007;0.995395;0.994449;0.993699;0.990926;0.989201;0.986180;0.983923;0.982084;0.981478;0.981097;0.979012;0.979766;0.983016;0.987039;0.991595;0.988291,1.2358518666073293,0.19835420116348346,1.2129712760320754,0.17290992104571784,0.5406666666666667,0.6633333333333333,0.7154362416107383,0.0018324681626738961,0.969550988,150.0,0.526,0.2853333333333333,0.7606666666666667,0.08007430020234699,22.910333175640282,1.0564204547193294,0.8031954626719532,0.8271396633333333,0.9215498666666667,1.00932787,1.11282017,0.97691737,2.3207720909841383,-0.5365109568947953,-0.15394677131315415
2,DS-V2-Lite,1,direct_information,social,1a,4.63,0.4820123612880707,4.22,0.67,1.008904626258161,0.1750992822541668,0.0019848907135644,0.0212503738682692,0.8440000000000001,0.8611216620876702,1.0906304356558292,1.0749617810309826,1.0872605481534243,2.259940246233433,0.2944779273415568,0.9368413452835394,0,114.0,8.648699324175862,0.7791288495063782,9.748754459832396,0.9716676345893316,1.0000000127724238,0.000000;0.189964;0.314769;0.418149;0.748052;0.946023;1.359814;1.717610;2.223714;2.982708;3.726920;4.428495;5.134582;6.584239;8.186258;9.355030;9.819765;11.084561;12.799014;14.253759;16.211843;17.967144;18.985098;21.743364;26.647581;31.144983;36.327404;7.664279,1.000000;0.998188;0.995961;0.996062;0.991823;0.991053;0.983959;0.981355;0.977269;0.967712;0.968789;0.964805;0.967375;0.960302;0.949428;0.947750;0.948531;0.954405;0.954515;0.962917;0.955612;0.954977;0.959087;0.961723;0.973562;0.974947;0.982380;0.982208,0.936767;0.982815;0.983164;0.983735;0.999720;0.999536;0.999252;0.998780;0.998593;0.998041;0.997308;0.996388;0.994264;0.992998;0.991893;0.988798;0.986689;0.983624;0.981950;0.979810;0.979233;0.978835;0.974257;0.975787;0.979996;0.984392;0.989238;0.986248,1.279514013868684,0.2246700319975155,1.2636788791594142,0.19456397697491606,0.5333333333333333,0.7046666666666666,0.6550335570469799,0.001984890407751453,1.008904622,150.0,0.5126666666666667,0.30133333333333334,0.762,0.5380577348258343,6.57156162019793,8.567627095475093,0.803838269489989,0.8585524866666667,0.9469022266666668,1.1200346433333332,1.0462655999999997,1.0727681533333333,2.9610863307459216,-0.27990348653401975,-0.3482072893316647
3,DS-V2-Lite,1,implicature_information,social,1b,3.0,0.2775838971138,4.22,0.67,1.094177023202977,0.2022191014809327,0.0013223605160352,0.010236194459281,0.8635662650602409,1.0325305370711049,1.137154883116511,1.1129280321612611,1.1296347429300972,2.2723045377913067,0.2455727141618128,0.8862705767982535,1,92.2,34.94509979954271,0.7882966995239258,8.259554255221571,0.9770290510995048,0.6703882749591555,0.000000;0.230534;0.386008;0.561700;0.950182;1.135828;1.656060;2.007529;2.330480;2.972754;3.514004;4.130502;4.933146;6.087681;7.131847;7.914475;8.221801;9.614547;11.018898;12.281495;13.445285;14.264897;15.124146;17.453060;22.061752;25.125010;29.530378;7.183522,1.000000;0.997328;0.993948;0.992935;0.986862;0.987202;0.976011;0.973966;0.975008;0.967937;0.971315;0.969363;0.969833;0.966573;0.962147;0.963020;0.964293;0.966266;0.967067;0.973561;0.970073;0.972286;0.974871;0.976126;0.982940;0.984428;0.988911;0.982542,0.934922;0.982059;0.981841;0.968672;0.998786;0.998150;0.997723;0.996512;0.995885;0.994965;0.993148;0.990669;0.985731;0.984047;0.981826;0.974378;0.970226;0.963588;0.956606;0.950546;0.945342;0.942565;0.939926;0.942981;0.952344;0.971100;0.990120;0.986749,1.1018664483303098,0.08937004803930013,1.1362814598235764,0.11838462778978893,0.5115502008032128,0.5169156626506024,0.6848256670486167,0.001322360567174961,1.094177026859438,143.3,0.4995502008032128,0.2734538152610442,0.7611084337349397,0.469853270859388,11.766396899872001,6.6736659795779785,0.8571783026868995,1.0221359866666668,1.0194796539215685,1.2304324003921567,1.0673316962500001,1.1315115425,4.321354906566333,0.7396477885510846,-0.6657644182450858
4,DS-V2-Lite,1,stochastic_information,social,1c,1.38,0.2038233131170272,4.22,0.67,0.8796418223164514,0.1837754020188615,0.0017322720464586,0.018866527106,0.832826109127996,0.8068971196832857,0.9112390570236208,0.9203262170104496,0.9756470961354616,2.2906660736194597,0.148816148752212,0.5534974044933916,5,116.8,5.418486873657627,0.8291354775428772,7.761763937239136,0.9782231343644006,0.7113375685044697,0.000000;0.206873;0.361905;0.497104;0.850784;1.047111;1.447708;1.877183;2.243001;2.878085;3.736467;4.387153;5.416659;6.532487;7.469916;8.134673;8.506648;9.360171;10.373303;11.431212;12.249610;13.008334;14.027233;16.004055;19.980154;22.757359;26.900476;5.643726,1.000000;0.997899;0.994691;0.994451;0.989500;0.989002;0.981744;0.977473;0.976872;0.970078;0.967905;0.965465;0.963602;0.961650;0.958261;0.961219;0.961836;0.967942;0.970646;0.976618;0.974997;0.976864;0.978207;0.979848;0.986329;0.987488;0.991124;0.988537,0.947851;0.986248;0.986363;0.986951;0.999799;0.999670;0.999466;0.999131;0.999019;0.998646;0.998143;0.997559;0.996084;0.995351;0.994617;0.992269;0.990462;0.987524;0.985633;0.983895;0.983921;0.983375;0.981673;0.982496;0.985117;0.988496;0.992787;0.990564,1.2108113136924545,0.16603071959729016,1.283678641624511,0.21760745942993248,0.5292561618221996,0.5378670746217915,0.5700363808297981,0.0017322723154688535,0.8796418205568587,138.0,0.5145534591194969,0.27714227434982147,0.7819092299847016,0.4304991603760652,6.849928773748003,8.522011524005762,0.7722919238286904,0.8003859548484848,0.8696182095238095,0.8405522133333333,0.9136928595238096,0.9747525576190477,0.9292288044617563,-0.007258309087263431,-0.21071147028388582
5,DS-V2-Lite,2,no_context,social,0,,,3.56,1.01,0.8589076554903341,0.1418093742315977,0.0014549278019475,0.0173659863497255,0.8313333333333333,0.7553686035194482,0.949154296355094,0.8722000665964604,0.8715902414617072,2.2759260054331025,0.2401364274882576,0.7669374999403954,3,112.8,7.426977851050857,0.8515697717666626,0.0,1.0000000106436866,1.0,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000,0.944073;0.985394;0.985439;0.984997;0.999731;0.999565;0.999395;0.999107;0.998941;0.998538;0.998001;0.997426;0.996018;0.995279;0.994717;0.992663;0.991061;0.988884;0.987070;0.985026;0.984865;0.983878;0.980669;0.981754;0.984762;0.988536;0.991634;0.985314,1.1791465025313674,0.1449706304980898,1.3890012738678759,0.27298599002857227,0.5293333333333333,0.5906666666666667,0.5355704697986577,0.00145492766789635,0.8589076520000001,150.0,0.5093333333333334,0.29399999999999993,0.76,0.39673807753051615,9.357314365924847,2.7612524042122444,0.7617437124323415,0.6772661600000001,0.8902590700000002,0.9380161733333333,0.9076462700000001,0.8813505866666667,0.6252965606736022,-0.7553575017047824,0.4973129078369125
6,DS-V2-Lite,2,direct_information,social,2a,4.63,0.4871504306793213,3.56,1.01,0.9002374270883644,0.1491865519464813,0.000228812283896,0.002448836673565,0.8688888888888888,0.8502902172277216,0.9703377567828828,0.8800843072544893,0.85063395352143,2.2751686495368166,0.243417697505136,0.7728214265654485,0,117.1,5.430469592954186,0.7742435932159424,10.459822695702314,0.9652008882590702,1.0000000085149492,0.000000;0.207872;0.373268;0.564981;0.827308;1.014578;1.549984;1.960267;2.496658;3.180281;3.968207;5.041387;5.875995;6.904537;8.266023;9.409607;9.880157;11.579265;13.618275;15.440562;17.811785;19.850908;21.250856;24.319130;29.633995;32.711887;37.574951;7.562312,1.000000;0.997826;0.994308;0.993279;0.990419;0.989698;0.979605;0.974931;0.970725;0.959954;0.958497;0.949717;0.954315;0.951014;0.942716;0.940489;0.943673;0.946761;0.946657;0.953090;0.944992;0.942795;0.947146;0.951911;0.965527;0.971837;0.981729;0.982013,0.946972;0.985543;0.985841;0.986657;0.999800;0.999693;0.999522;0.999229;0.999113;0.998722;0.998230;0.997723;0.996460;0.995759;0.995015;0.992225;0.990231;0.987194;0.985737;0.983161;0.983082;0.982105;0.978173;0.979617;0.983558;0.987136;0.990493;0.983971,1.0816778479373261,0.05730587912879539,1.1110501679973184,0.06133157247371811,0.5069135802469136,0.5557777777777777,0.6296560402684565,0.00022881250848159565,0.9002374315061727,143.1,0.4931111111111111,0.28886419753086423,0.7409382716049382,0.799684465822813,1.815679906597132,2.486103193015837,0.7529223372621838,0.8124525778431371,0.9200337508333334,0.99081132125,0.9234336170833333,0.8552727820833332,1.2887598239929308,0.16825052083843814,0.21430530741966494
7,DS-V2-Lite,2,implicature_information,social,2b,3.0,0.2873786687850952,3.56,1.01,0.8478288112072582,0.1783734915439335,0.0038262900161762,0.0307141484917104,0.8439929266136164,0.6893794820170337,0.9323656199994188,0.9242305913238724,0.9183032750071056,2.2936937878565615,0.1264088511249203,0.4377327442914248,0,104.5,21.919169692303583,0.866153359413147,10.246528673917055,0.9663544871977398,0.6779018981116158,0.000000;0.240196;0.432414;0.610716;0.962368;1.117693;1.609030;2.165590;2.571446;3.201063;4.169841;5.061781;6.281204;7.130493;8.191947;9.177835;9.623086;11.166005;12.423098;14.027531;16.626005;17.825716;19.736015;23.248863;28.956408;32.923534;39.703697;7.719228,1.000000;0.997153;0.992407;0.992463;0.987022;0.987476;0.978084;0.969360;0.968396;0.959350;0.954067;0.949361;0.947983;0.948011;0.946023;0.944259;0.947282;0.950518;0.955872;0.961483;0.952291;0.954275;0.955000;0.956804;0.969102;0.972959;0.981125;0.979802,0.955318;0.987613;0.987584;0.979347;0.999382;0.999065;0.998816;0.998175;0.997807;0.997251;0.996291;0.995067;0.992451;0.991646;0.990452;0.986741;0.984361;0.980801;0.977112;0.973403;0.971203;0.969242;0.967145;0.968330;0.972372;0.983076;0.994166;0.991409,1.34841885144779,0.2797022929067765,1.580871508438652,0.4352157218467905,0.546894783377542,0.6829062776304157,0.6449134984101335,0.0038262896550055265,0.8478288034270556,133.9,0.5221450044208665,0.31805570291777185,0.7713359858532272,0.3422213847771939,6.261281580369789,2.8857459104345535,0.7558820161786428,0.5762483290909091,0.900454702929293,0.8682596143137256,0.9852648762745098,0.9140063252941175,0.4457113240846316,-1.6673137014758603,0.8855455754897206
8,DS-V2-Lite,2,stochastic_information,social,2c,1.75,0.2360110282897949,3.56,1.01,0.8172789478978869,0.1077129205175859,0.001555454212752,0.0119484378486158,0.8304864864864865,0.7419627569420495,0.8739138422898469,0.8376879208022654,0.8275461546554667,2.2838283308129146,0.1999855452285673,0.6745899003897519,3,98.3,23.84135063288152,0.7788868546485901,10.229845035289015,0.9672923684120178,0.6584256674562182,0.000000;0.204315;0.373430;0.540343;0.824385;0.977194;1.350931;1.788779;2.154430;2.700655;3.698177;4.856265;6.159064;7.218689;8.466057;9.647457;10.189465;11.940191;13.001116;14.541004;17.042320;18.242094;19.715233;23.311680;28.155977;32.849834;39.417164;7.069411,1.000000;0.997934;0.994324;0.993966;0.990485;0.990488;0.984513;0.979248;0.977877;0.971169;0.964053;0.953496;0.949205;0.946378;0.939563;0.937307;0.939939;0.943098;0.951608;0.958504;0.949815;0.952083;0.954974;0.955844;0.970922;0.973287;0.981619;0.982489,0.941703;0.983231;0.982413;0.975035;0.999243;0.998815;0.998515;0.997696;0.997304;0.996586;0.995361;0.993873;0.990095;0.989271;0.987687;0.982278;0.979162;0.974387;0.970084;0.965793;0.964007;0.962295;0.959147;0.961741;0.967729;0.979098;0.991502;0.987678,1.1385591136594484,0.11291935179252392,1.3154351027243787,0.24614824360381612,0.5166486486486487,0.4958378378378379,0.5086875466070098,0.001555453287772527,0.817278961891892,138.7,0.5160180180180179,0.29376576576576574,0.7476036036036036,0.47041670900274496,7.282327147341455,0.8432249274982965,0.7485910448588584,0.625911155,0.9468697958333333,0.8420794552380952,0.8466386138095239,0.8233190461904762,9.156324462593335e-05,-0.627613959823269,1.2607655990132198
9,DS-V2-Lite,3,no_context,natural,0,,,2.78,1.39,0.6741635978051974,0.0848796397967583,0.0004461423457036,0.0036417173558266,0.8066666666666666,0.629174984959476,0.7302383360814544,0.6630774723746621,0.6868452932953482,2.2891255330285274,0.1618014011147307,0.5081658852348725,1,118.0,5.531726674375733,0.7960471510887146,0.0,0.9999999893563134,1.0,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000,0.933938;0.983256;0.982827;0.984224;0.999785;0.999669;0.999460;0.999181;0.998973;0.998576;0.998120;0.997445;0.996391;0.995215;0.994302;0.992075;0.990297;0.987234;0.985610;0.983863;0.981704;0.980255;0.979765;0.980402;0.984019;0.987444;0.991360;0.983159,1.0658770880916688,0.04530024156708056,1.0971450199431751,0.07526617338225523,0.5173333333333334,0.5306666666666666,0.5590604026845638,0.00044614289452864507,0.6741635879999999,150.0,0.51,0.262,0.7533333333333333,0.4428628830349256,14.522383531375022,4.566359356705411,0.6341880690921905,0.6625726666666667,0.5831865333333333,0.8015144,0.6116079233333332,0.7119364166666667,-2.3065846519597324,-0.133981402867348,-0.9322966300120313
10,DS-V2-Lite,3,direct_information,natural,3a,4.0,0.6216428875923157,2.78,1.39,0.6776429693734369,0.1025285388245298,0.0001081805198341,-0.002591890769223,0.7933333333333333,0.6769460324935833,0.6809194676130457,0.675063408013682,0.6778003601303548,2.28912013104073,0.1700544045736525,0.6291596568375826,0,120.2,5.582114294781145,0.7698239684104919,13.081895577056068,0.9534937185900552,0.999999987227576,0.000000;0.217597;0.373760;0.545833;0.831755;1.067292;1.578068;2.095000;2.641558;3.256689;3.867454;4.758013;5.541110;6.813745;8.339999;10.747936;11.614289;14.164414;17.215876;19.853344;24.442007;27.814720;29.812992;34.095993;37.561581;41.204624;46.632530;9.204896,1.000000;0.997623;0.994333;0.993997;0.990230;0.988441;0.977952;0.971429;0.967716;0.959319;0.961729;0.958169;0.961857;0.952502;0.941320;0.928403;0.924518;0.918947;0.910896;0.917283;0.902368;0.901920;0.913760;0.920654;0.945542;0.955039;0.969728;0.972148,0.942731;0.985058;0.984820;0.985553;0.999781;0.999652;0.999444;0.999135;0.998950;0.998522;0.997998;0.997400;0.996036;0.995088;0.994148;0.991834;0.989920;0.987526;0.986199;0.984027;0.983651;0.983033;0.980904;0.981959;0.985433;0.988734;0.992203;0.984983,1.0099506000723204,-0.011065626418244623,1.023569753289974,-0.008465607520829855,0.49866666666666665,0.542,0.6114093959731542,0.00010818075932263501,0.677642956,150.0,0.5093333333333334,0.2506666666666667,0.7486666666666667,0.5665956188287127,4.746646733467114,2.5181537783826022,0.6372935578794328,0.6584594466666666,0.6877103533333334,0.6618565433333332,0.7171280466666667,0.6630603899999999,-2.244500141842456,-0.11024812987114542,-0.07094562827172976
11,DS-V2-Lite,3,implicature_information,natural,3b,3.75,0.4126060605049133,2.78,1.39,0.7178039996497934,0.1326989267641754,0.0010957543042666,0.0154326841310723,0.8186666666666665,0.6514996277316485,0.7496722230081578,0.752240148209574,0.7496032247113892,2.2848965439864877,0.1881819641531065,0.5605122419636934,0,110.2,23.348661631879462,0.7694072127342224,11.471363137875285,0.9602653511932918,0.7795647574322564,0.000000;0.232270;0.388397;0.563291;0.986970;1.227629;1.721140;2.267293;2.671654;3.237895;4.077474;4.810110;5.876699;7.101725;8.385635;10.304605;10.936166;12.957248;15.580479;17.830414;20.633657;22.731697;24.136181;27.589069;31.679724;34.697113;40.017494;8.556140,1.000000;0.997274;0.993913;0.993673;0.986109;0.984681;0.973660;0.966477;0.967014;0.959870;0.957601;0.957170;0.956988;0.948497;0.940762;0.934087;0.933338;0.932532;0.927290;0.933618;0.931474;0.935915;0.944632;0.948478;0.961438;0.968042;0.977193;0.975703,0.940734;0.983541;0.983256;0.976873;0.999327;0.998973;0.998684;0.997999;0.997630;0.996905;0.995757;0.994334;0.991762;0.990249;0.988676;0.984410;0.980984;0.976222;0.971751;0.967520;0.963228;0.960412;0.957483;0.958727;0.964993;0.975300;0.989335;0.984133,1.1932961877708206,0.15573682375045436,1.182688417043869,0.1368270411973,0.528,0.6493333333333333,0.5919463087248322,0.0010957543723721043,0.7178039906666667,150.0,0.5186666666666666,0.28733333333333333,0.76,0.5355005988457109,5.92170509809471,4.598662428098715,0.6753957315033534,0.63610408,0.6797851966666667,0.7513123700000001,0.7801340766666666,0.7416842299999999,-1.6328000365965052,-0.6763209666597064,-0.28439370935224145
12,DS-V2-Lite,3,stochastic_information,natural,3c,1.5,0.2968961596488952,2.78,1.39,0.744785737009209,0.1143998881801867,-0.001653530030446,-0.0091821704547745,0.8514415851153799,0.7599012403935475,0.7422341650635154,0.7327124421023578,0.7329155339381301,2.290842024386317,0.1508006995664624,0.4234740365633651,0,102.9,32.32475831309493,0.6581192016601562,17.68966724191393,0.9173994681664877,0.7165430039167404,0.000000;0.210175;0.375297;0.539129;0.847964;1.093716;1.603007;2.164472;2.677558;3.659497;4.664101;5.794991;7.954497;9.723484;12.239700;15.308937;16.527943;19.488888;22.221399;24.809530;31.799175;35.934391;38.400673;45.029057;51.914112;58.979263;67.575600;13.774127,1.000000;0.997810;0.994341;0.994148;0.989803;0.987841;0.977209;0.969304;0.966775;0.948420;0.943766;0.937128;0.919701;0.900567;0.869885;0.848128;0.842107;0.842556;0.847147;0.868114;0.828592;0.829395;0.849802;0.855587;0.897288;0.907905;0.937389;0.936476,0.880916;0.966575;0.967515;0.969765;0.999395;0.999031;0.998644;0.997994;0.997512;0.996627;0.995510;0.994076;0.990518;0.988501;0.986024;0.980873;0.975048;0.968204;0.961611;0.949749;0.941483;0.927778;0.912832;0.903583;0.893349;0.890724;0.845393;0.853891,1.0375029538996001,-0.02297584557790716,1.012373043194663,-0.02493461379326396,0.5060912468285611,0.6606082517820465,0.7054701150145872,-0.0016535294948511465,0.7447857253130664,131.1,0.486927449559019,0.25122447746768156,0.7446920683822642,1.1094692472761831,21.364623745780357,0.6249574263112222,0.6457125440829421,0.8125164582222222,0.6519462235555555,0.7599533835555554,0.7135940431111111,0.7820294850326798,-1.219537352416636,0.6392920958578558,-1.172808113716777
13,DS-V2-Lite,4,no_context,natural,0,,,1.67,0.71,0.8068390343977342,0.1569093471517871,0.0002453337722672,-0.002013859117273,0.856064039408867,0.8056619737493307,0.7980274795174992,0.8174851938009994,0.7884511183379871,2.292643594454825,0.1406320621523522,0.546726579926908,0,107.5,15.19374871452072,0.8401937484741211,0.0,1.0,1.0,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000,0.945336;0.985134;0.984796;0.984783;0.999665;0.999476;0.999294;0.998945;0.998754;0.998255;0.997725;0.996888;0.995172;0.994218;0.993352;0.990657;0.988828;0.985713;0.984241;0.980725;0.978350;0.976740;0.974871;0.975435;0.980416;0.985397;0.991514;0.986792,1.0198663152105987,0.00037287645000014247,1.083033309022373,0.02048294591418038,0.4978111658456486,0.6069474548440066,0.6202018696320152,0.0002453339710571718,0.806839034827586,140.0,0.47074384236453204,0.2667717569786535,0.7449868637110016,0.5081452736639436,10.232875961199934,4.433007916255482,0.6821325855035238,0.7569141530882353,0.8384501931969309,0.8314408450042625,0.8191202883887468,0.7883596675724637,-0.18798715757333972,0.20520069845358022,0.15913984550702304
14,DS-V2-Lite,4,direct_information,natural,4a,4.63,0.4317409694194793,1.67,0.71,0.7508365579941376,0.1139432720351711,0.0011046880522344,0.0065045157700856,0.841571599330624,0.7545726601563502,0.7080507689992268,0.7911656838611234,0.8360691346552027,2.282234029947502,0.2175384114997821,0.7288008008816955,0,105.7,19.49897433200013,0.8418006300926208,11.782934223434754,0.9636965777192796,0.9999999978712628,0.000000;0.172341;0.317916;0.488889;0.753790;0.935151;1.430767;1.928944;2.246379;3.105589;3.678481;4.260774;5.139120;6.634192;8.012956;9.737776;10.196134;12.583512;15.235423;18.298569;21.405792;23.331945;24.510731;28.523985;33.937313;38.920986;45.042458;9.092247,1.000000;0.998472;0.995861;0.994556;0.991748;0.991323;0.982119;0.976162;0.976139;0.963036;0.967442;0.963898;0.966944;0.960453;0.951916;0.944121;0.943936;0.941501;0.933055;0.932910;0.926992;0.927018;0.934077;0.941469;0.961288;0.965670;0.976949;0.974446,0.942643;0.984651;0.984976;0.982821;0.999506;0.999252;0.999040;0.998504;0.998296;0.997748;0.996865;0.995726;0.993754;0.992708;0.991733;0.988756;0.986572;0.982976;0.980538;0.976008;0.974104;0.971557;0.968673;0.970431;0.976445;0.983988;0.991932;0.986516,1.1520302717694388,0.0663945423851312,1.2357051749187713,0.09604845974383651,0.5093652083831381,0.5578313809865327,0.5225003608284622,0.0011046883587663733,0.7508365534294366,138.3,0.47889313889552954,0.2559976093712646,0.7727691449517889,0.6166564366172997,2.8041050258416997,10.096653320381154,0.6938473581800032,0.7412026262573099,0.7583584694152047,0.6755419626900585,0.7584221242105263,0.8244521647058825,-1.082818001558536,0.23213334563542112,-0.25731743050077727
15,DS-V2-Lite,4,implicature_information,natural,4b,4.25,0.2810074985027313,1.67,0.71,0.7881208850604676,0.2054905126994333,0.0020722350037502,0.0192989361678482,0.8768273546376995,0.7175026444204885,0.8070947224290563,0.8397767624388305,0.8334725986698903,2.2891423086681852,0.1642527048385024,0.492058352182309,0,108.2,20.31649576083435,0.838735044002533,8.786974541310753,0.9772813639470508,0.763265807713781,0.000000;0.206044;0.342133;0.519107;0.873651;1.019742;1.456466;1.931835;2.238169;2.853524;3.410206;3.914952;4.823842;5.991124;6.590471;7.682440;7.983722;9.386712;10.671570;12.333415;14.265368;15.084719;16.158457;20.134928;24.656868;29.253590;34.574417;7.677816,1.000000;0.997838;0.995234;0.993868;0.988944;0.989695;0.981171;0.975160;0.976291;0.968888;0.971983;0.969453;0.970628;0.968700;0.968071;0.966126;0.966224;0.968451;0.968559;0.970541;0.968938;0.971181;0.973183;0.972079;0.979740;0.980718;0.985747;0.976466,0.939677;0.983628;0.983682;0.981225;0.999460;0.999179;0.998965;0.998487;0.998196;0.997606;0.996855;0.995783;0.993798;0.992675;0.991542;0.988724;0.986689;0.983125;0.980289;0.975893;0.972981;0.970520;0.968714;0.969887;0.975804;0.983351;0.991837;0.986980,1.209927370193602,0.1774722135230757,1.452505681159844,0.318071908595622,0.5193853241267035,0.6578085764809903,0.5099094874751801,0.002072234641252909,0.7881208696617056,129.9,0.49843447644309713,0.28604509283819624,0.7760618500273673,0.5290852544975359,7.420235265538811,4.677586913472679,0.6625543014304885,0.6802780801308652,0.8269071686823903,0.7708914741233766,0.8103013751559933,0.8559487775656814,-0.4823242130587967,-0.35158976300026645,0.26830996303714544
16,DS-V2-Lite,4,stochastic_information,natural,4c,1.88,0.2555951178073883,1.67,0.71,0.8201613911429885,0.1487925473796225,0.0006213329183109,0.0065269573145665,0.8704295704295705,0.812232590154338,0.8056272104905358,0.8424073089295134,0.870567279914947,2.292627369171148,0.1434762422527481,0.416572282811006,0,116.4,4.651881339845203,0.8414897322654724,10.237852460571698,0.9691090094191688,0.7453784027269909,0.000000;0.200944;0.335548;0.514920;0.799499;0.967885;1.376046;1.950346;2.266452;2.890253;3.692222;4.320725;5.778996;7.234703;8.370732;9.955898;10.367021;12.066458;13.379252;15.156772;17.326773;17.918415;18.842564;23.297234;28.296585;33.320469;38.161739;7.871418,1.000000;0.997988;0.995416;0.993958;0.990703;0.990741;0.983291;0.974892;0.975752;0.968059;0.967336;0.962814;0.957621;0.953932;0.947592;0.941842;0.942062;0.946835;0.949685;0.954426;0.953143;0.958271;0.962598;0.962006;0.973119;0.974725;0.982470;0.973773,0.948186;0.986166;0.986099;0.987171;0.999794;0.999668;0.999478;0.999188;0.999052;0.998629;0.998131;0.997487;0.996242;0.995267;0.994542;0.992837;0.990696;0.988403;0.986072;0.982401;0.981069;0.979416;0.976859;0.977618;0.982777;0.986235;0.991377;0.985100,1.057140215705918,0.044025375688569145,1.2428255805041828,0.1662587491855473,0.49673792873792877,0.7243270063270064,0.7655471531650756,0.0006213326911296668,0.8201613880039961,143.4,0.48200399600399607,0.25831901431901433,0.7730123210123211,0.7623471411713092,14.049989789260076,0.7117910259837471,0.6853006467781768,0.7903131277918936,0.8612422501149425,0.770467773869732,0.7554544468253968,0.9231342461904761,0.02643680808631302,0.5647845412514496,-0.02215638098723029
