model,pooling,layer,standardised,condition,mean_cos,ci_lo,ci_hi
mistral,mean_pool_hs,31,True,DI,0.12106785178184509,0.11796629428863538,0.11801952309979015
mistral,mean_pool_hs,31,True,II,0.0038053246680647135,0.01928403973579407,0.01928590540207154
mistral,mean_pool_hs,31,True,SI,0.03471510484814644,0.038101397454740095,0.03820147389109937
mistral,mean_pool_hs,32,False,DI,0.8203523755073547,0.8090403364657306,0.8264013536672058
mistral,mean_pool_hs,32,False,II,0.7393758893013,0.718624678860239,0.7432587995743035
mistral,mean_pool_hs,32,False,SI,0.746556282043457,0.7189077415676244,0.7678766393633479
mistral,mean_pool_hs,32,True,DI,0.11922662705183029,0.11310089379549194,0.11364849020819334
mistral,mean_pool_hs,32,True,II,0.00039001458208076656,0.01593382470309738,0.015942576068675343
mistral,mean_pool_hs,32,True,SI,0.03727443516254425,0.041849337518219544,0.041931660770544166
qwen,last_token_hs,0,False,DI,0.9999999403953552,0.9999999403953552,0.9999999403953552
qwen,last_token_hs,0,False,II,0.9999999403953552,0.9999999403953552,0.9999999403953552
qwen,last_token_hs,0,False,SI,0.9999999403953552,0.9999999403953552,0.9999999403953552
qwen,last_token_hs,0,True,DI,0.0,0.0,0.0
qwen,last_token_hs,0,True,II,0.0,0.0,0.0
qwen,last_token_hs,0,True,SI,0.0,0.0,0.0
qwen,last_token_hs,1,False,DI,0.9959686398506165,0.9952714895424989,0.9962695972553001
qwen,last_token_hs,1,False,II,0.9953486919403076,0.9946720896112595,0.9957649277631593
qwen,last_token_hs,1,False,SI,0.9957110285758972,0.994954434159397,0.9960836096459659
qwen,last_token_hs,1,True,DI,-0.012550754472613335,-0.007687448523938637,-0.007637321997270544
qwen,last_token_hs,1,True,II,-0.023058578372001648,-0.018017886206453566,-0.017889276604040563
qwen,last_token_hs,1,True,SI,-0.012839095667004585,-0.009050478227436543,-0.009045789680617108
qwen,last_token_hs,2,False,DI,0.9955779910087585,0.9951120859229912,0.9958262994133291
qwen,last_token_hs,2,False,II,0.9950905442237854,0.9947131882809411,0.9953312734696511
qwen,last_token_hs,2,False,SI,0.9956939816474915,0.9951180618902199,0.9960338190981866
qwen,last_token_hs,2,True,DI,-0.003639625385403633,-0.002162315417081096,-0.0021144076328875687
qwen,last_token_hs,2,True,II,-0.015304772183299065,-0.014344535768031528,-0.014223372569203361
qwen,last_token_hs,2,True,SI,-0.0077079785987734795,-0.016638854518532753,-0.01612922354562438
qwen,last_token_hs,3,False,DI,0.9948115944862366,0.9942272410999135,0.995134217535305
qwen,last_token_hs,3,False,II,0.9939833283424377,0.992565526906545,0.994749168710225
qwen,last_token_hs,3,False,SI,0.9951290488243103,0.9944543469531397,0.995517070228539
qwen,last_token_hs,3,True,DI,0.022158101201057434,0.021487081423402086,0.021541550601634173
qwen,last_token_hs,3,True,II,-0.007093489170074463,-0.009401370771229264,-0.00930023829682414
qwen,last_token_hs,3,True,SI,0.006270369980484247,-0.002512370236217963,-0.0024137424439898752
qwen,last_token_hs,4,False,DI,0.9921278953552246,0.9910922943032436,0.9927203599563601
qwen,last_token_hs,4,False,II,0.9909506440162659,0.9886371395713857,0.9921801844434243
qwen,last_token_hs,4,False,SI,0.9925796985626221,0.9916777128338079,0.9930524559672763
qwen,last_token_hs,4,True,DI,0.036846235394477844,0.02970059029760696,0.030946739676421243
qwen,last_token_hs,4,True,II,-0.003198416205123067,-0.002838958753272891,-0.0028185169639045504
qwen,last_token_hs,4,True,SI,0.007854631170630455,0.002760863397270473,0.0028696539214404394
qwen,last_token_hs,5,False,DI,0.9894114136695862,0.9881597387245096,0.9903119616327392
qwen,last_token_hs,5,False,II,0.9874118566513062,0.9841672686376242,0.9890088845177023
qwen,last_token_hs,5,False,SI,0.9889670014381409,0.9865614500702637,0.9901841139786913
qwen,last_token_hs,5,True,DI,0.08205720037221909,0.07142497601204059,0.08025842354651166
qwen,last_token_hs,5,True,II,0.02175055257976055,0.02445668354630472,0.024476651343308106
qwen,last_token_hs,5,True,SI,0.029176730662584305,0.03531298041343689,0.035320922850278554
qwen,last_token_hs,6,False,DI,0.9891831874847412,0.9870623567607202,0.9904496921387934
qwen,last_token_hs,6,False,II,0.9872337579727173,0.9847215394823554,0.9885446572755702
qwen,last_token_hs,6,False,SI,0.9885303974151611,0.9863695159373262,0.9897111323303011
qwen,last_token_hs,6,True,DI,0.06677201390266418,0.06074725091458365,0.062196263965626324
qwen,last_token_hs,6,True,II,0.00792348850518465,0.009046568535270959,0.009085875901406424
qwen,last_token_hs,6,True,SI,0.02013157121837139,0.022032195702195168,0.022074348628951357
qwen,last_token_hs,7,False,DI,0.9883393049240112,0.9866748280112536,0.9895237184736569
qwen,last_token_hs,7,False,II,0.9860578775405884,0.983756160586469,0.9873865400145073
qwen,last_token_hs,7,False,SI,0.9877514839172363,0.9860851788823737,0.9887869083436015
qwen,last_token_hs,7,True,DI,0.07586021721363068,0.06575894355788764,0.06848986132593485
qwen,last_token_hs,7,True,II,0.003694131737574935,0.010556166060268934,0.0105571645908654
qwen,last_token_hs,7,True,SI,0.02611866407096386,0.03178306296467781,0.03181549209651198
qwen,last_token_hs,8,False,DI,0.9879000186920166,0.9859390003482271,0.9891298947243036
qwen,last_token_hs,8,False,II,0.9847857356071472,0.9832235698826984,0.9857920329068885
qwen,last_token_hs,8,False,SI,0.986678957939148,0.9854314265520868,0.9875540641324636
qwen,last_token_hs,8,True,DI,0.12259671092033386,0.10179889235749012,0.12201499425021069
qwen,last_token_hs,8,True,II,0.018164174631237984,0.021848170086741447,0.021856934051488325
qwen,last_token_hs,8,True,SI,0.04549945145845413,0.04677892103791237,0.046783342064998394
qwen,last_token_hs,9,False,DI,0.9837278127670288,0.9802469644073628,0.9857084545887298
qwen,last_token_hs,9,False,II,0.9789841175079346,0.9765084482138858,0.9803824394762195
qwen,last_token_hs,9,False,SI,0.981319010257721,0.9793825356664074,0.9824353433747959
qwen,last_token_hs,9,True,DI,0.14014855027198792,0.10832474319097461,0.1567786058796227
qwen,last_token_hs,9,True,II,0.02927594818174839,0.02676825039088726,0.026801963038527228
qwen,last_token_hs,9,True,SI,0.04464918375015259,0.04937772452831268,0.04937868002823018
qwen,last_token_hs,10,False,DI,0.9875036478042603,0.984990674816019,0.988849013785853
qwen,last_token_hs,10,False,II,0.9825087189674377,0.9805437354252399,0.9837424960450526
qwen,last_token_hs,10,False,SI,0.9851434826850891,0.9842326169727409,0.9855897321943307
qwen,last_token_hs,10,True,DI,0.16740567982196808,0.1256995892995669,0.18514594373745508
qwen,last_token_hs,10,True,II,0.02199147455394268,0.02502167783677578,0.025026126386574594
qwen,last_token_hs,10,True,SI,0.06614416092634201,0.06457781046628953,0.0646265427162756
qwen,last_token_hs,11,False,DI,0.9862686991691589,0.9835736391432593,0.9877616316766807
qwen,last_token_hs,11,False,II,0.9811838269233704,0.9784045413399829,0.9828799832964511
qwen,last_token_hs,11,False,SI,0.9849525094032288,0.9841011464998138,0.9852220875819722
qwen,last_token_hs,11,True,DI,0.15600405633449554,0.11925199527954336,0.16964072374794958
qwen,last_token_hs,11,True,II,0.021940113976597786,0.02001790702342987,0.020019012073942105
qwen,last_token_hs,11,True,SI,0.07426483929157257,0.07703884690999985,0.07703925947349265
qwen,last_token_hs,12,False,DI,0.9871169924736023,0.9842693091995012,0.9886692097057856
qwen,last_token_hs,12,False,II,0.9817909002304077,0.978744531125484,0.9834769033909309
qwen,last_token_hs,12,False,SI,0.9854581356048584,0.9844178919703338,0.9858428522388751
qwen,last_token_hs,12,True,DI,0.16378359496593475,0.1279724263320219,0.17822707422054873
qwen,last_token_hs,12,True,II,0.016745099797844887,0.013014834374189392,0.013138664233828135
qwen,last_token_hs,12,True,SI,0.08243617415428162,0.08229907602071762,0.08231865779215049
qwen,last_token_hs,13,False,DI,0.986433207988739,0.9833564331341902,0.988052107881958
qwen,last_token_hs,13,False,II,0.9805423021316528,0.9769136948817008,0.9824518877968308
qwen,last_token_hs,13,False,SI,0.9847545027732849,0.9840223823078047,0.9850394879404392
qwen,last_token_hs,13,True,DI,0.2092950940132141,0.16761119330129476,0.23229422871384514
qwen,last_token_hs,13,True,II,0.016251875087618828,0.016603784635663033,0.01660744528386392
qwen,last_token_hs,13,True,SI,0.1258021742105484,0.11569665372372596,0.11620460981012293
qwen,last_token_hs,14,False,DI,0.9837401509284973,0.9792581450974087,0.9866400197633486
qwen,last_token_hs,14,False,II,0.9810283780097961,0.9776504139547362,0.9828606196394344
qwen,last_token_hs,14,False,SI,0.9857323169708252,0.9850663091465827,0.9862463826341641
qwen,last_token_hs,14,True,DI,0.2653943598270416,0.18868111580248426,0.3218552478323765
qwen,last_token_hs,14,True,II,0.0374075286090374,0.04125872254371645,0.0412734758753132
qwen,last_token_hs,14,True,SI,0.19081099331378937,0.17355675995805456,0.19036311320516314
qwen,last_token_hs,15,False,DI,0.9792450666427612,0.9730939007031222,0.9835053888019204
qwen,last_token_hs,15,False,II,0.9761800765991211,0.9724161605448168,0.9782499380982421
qwen,last_token_hs,15,False,SI,0.9819386601448059,0.9809604219113163,0.982532239503432
qwen,last_token_hs,15,True,DI,0.266582190990448,0.18460358393773443,0.3326779232980353
qwen,last_token_hs,15,True,II,0.031898774206638336,0.035730376839637756,0.035731311689528804
qwen,last_token_hs,15,True,SI,0.19253484904766083,0.1647961806849944,0.2012099260582901
qwen,last_token_hs,16,False,DI,0.9778423309326172,0.9715060591895285,0.982336278583112
qwen,last_token_hs,16,False,II,0.9739484786987305,0.969088213989101,0.9765770309237314
qwen,last_token_hs,16,False,SI,0.9803457856178284,0.9781310683418316,0.9815677811334531
qwen,last_token_hs,16,True,DI,0.2773921489715576,0.19711498083968718,0.3415085075714371
qwen,last_token_hs,16,True,II,0.030422979965806007,0.033749744296073914,0.03377146611545404
qwen,last_token_hs,16,True,SI,0.20819000899791718,0.17221122711958795,0.23498858568610628
qwen,last_token_hs,17,False,DI,0.9745845794677734,0.9671535085422348,0.9797384802538536
qwen,last_token_hs,17,False,II,0.9681800007820129,0.9612601878086505,0.9717625133499923
qwen,last_token_hs,17,False,SI,0.9750579595565796,0.9702711849654423,0.9778709156463693
qwen,last_token_hs,17,True,DI,0.3163905441761017,0.2239024285561743,0.3929881286256864
qwen,last_token_hs,17,True,II,0.031428370624780655,0.03517487272620201,0.03518965279287561
qwen,last_token_hs,17,True,SI,0.23147007822990417,0.17689453389858747,0.27911193750074886
qwen,last_token_hs,18,False,DI,0.9749329090118408,0.9681399660237862,0.9799161763233598
qwen,last_token_hs,18,False,II,0.9659497141838074,0.9584374821570093,0.9697372618771073
qwen,last_token_hs,18,False,SI,0.9736608862876892,0.9688020890399547,0.9766107131398626
qwen,last_token_hs,18,True,DI,0.3316431939601898,0.24564980982023044,0.40329994226187127
qwen,last_token_hs,18,True,II,0.03067723661661148,0.035880353301763535,0.03589682821925052
qwen,last_token_hs,18,True,SI,0.23850847780704498,0.17727641477477613,0.28877743142009327
qwen,last_token_hs,19,False,DI,0.9669004678726196,0.9584608797027137,0.9728294964488535
qwen,last_token_hs,19,False,II,0.9441343545913696,0.9316352896051907,0.9510419821525793
qwen,last_token_hs,19,False,SI,0.9601136445999146,0.9511221601948958,0.9653425674569953
qwen,last_token_hs,19,True,DI,0.3231334388256073,0.25109003141053776,0.37698319962595905
qwen,last_token_hs,19,True,II,0.0034771342761814594,0.010303377173841,0.010303556194786775
qwen,last_token_hs,19,True,SI,0.25959113240242004,0.1575368746617402,0.34276101803275966
qwen,last_token_hs,20,False,DI,0.9446688890457153,0.9312017034173026,0.9534803757786607
qwen,last_token_hs,20,False,II,0.9046356081962585,0.8873416590510397,0.9152692612294413
qwen,last_token_hs,20,False,SI,0.9265553951263428,0.9079760875180315,0.9359061044794612
qwen,last_token_hs,20,True,DI,0.31466829776763916,0.2416217211561248,0.3642816383768651
qwen,last_token_hs,20,True,II,0.0030267713591456413,0.003274293849244714,0.003281948614872062
qwen,last_token_hs,20,True,SI,0.22695320844650269,0.12090026300205353,0.30501349133629907
qwen,last_token_hs,21,False,DI,0.9302553534507751,0.915861405761049,0.9404267147348917
qwen,last_token_hs,21,False,II,0.8819141387939453,0.863612120288682,0.8939146424206229
qwen,last_token_hs,21,False,SI,0.9116546511650085,0.8903124102230895,0.9221930071491073
qwen,last_token_hs,21,True,DI,0.3026577830314636,0.2302684114510219,0.3618576759973579
qwen,last_token_hs,21,True,II,0.012200350873172283,0.008044611662626266,0.008146620121851121
qwen,last_token_hs,21,True,SI,0.2111518681049347,0.1203310535562353,0.27879224823951426
qwen,last_token_hs,22,False,DI,0.9056140184402466,0.8876673374633266,0.9175061709577372
qwen,last_token_hs,22,False,II,0.8525888323783875,0.835149428459251,0.8626113063616924
qwen,last_token_hs,22,False,SI,0.8915587067604065,0.8662382566185343,0.9034154328149943
qwen,last_token_hs,22,True,DI,0.23574607074260712,0.17519297651013782,0.27651408352311924
qwen,last_token_hs,22,True,II,-0.0006175841554068029,0.006338668055832386,0.006350463360759249
qwen,last_token_hs,22,True,SI,0.17768944799900055,0.1031462744048967,0.23745148404618177
qwen,last_token_hs,23,False,DI,0.8620508313179016,0.8415221350564963,0.8746683510864289
qwen,last_token_hs,23,False,II,0.8042954802513123,0.7926227568835712,0.8101355884623868
qwen,last_token_hs,23,False,SI,0.8510236740112305,0.8226048836880907,0.8637038830516796
qwen,last_token_hs,23,True,DI,0.16539916396141052,0.13208349229333785,0.18011971185571682
qwen,last_token_hs,23,True,II,-0.013444909825921059,-0.0017202768940478561,-0.0016942311508543774
qwen,last_token_hs,23,True,SI,0.13352271914482117,0.07995140645977299,0.17859815455532627
qwen,last_token_hs,24,False,DI,0.850212812423706,0.8323892917559707,0.8612048575810068
qwen,last_token_hs,24,False,II,0.7841089963912964,0.7700619846547031,0.7936620156041557
qwen,last_token_hs,24,False,SI,0.8348856568336487,0.8091604555290388,0.8466001260316856
qwen,last_token_hs,24,True,DI,0.14109709858894348,0.11681299707529828,0.15174474216300268
qwen,last_token_hs,24,True,II,-0.019467299804091454,-0.007541087921708781,-0.0075021682978954245
qwen,last_token_hs,24,True,SI,0.11423696577548981,0.07144190438633838,0.13906316850525896
qwen,last_token_hs,25,False,DI,0.8413410782814026,0.8253874371195167,0.8506082302098176
qwen,last_token_hs,25,False,II,0.7838402390480042,0.7687782988910393,0.789136702190763
qwen,last_token_hs,25,False,SI,0.8373884558677673,0.8224418491288205,0.8458744031814756
qwen,last_token_hs,25,True,DI,0.10194329917430878,0.0891321153288296,0.09891051688725375
qwen,last_token_hs,25,True,II,-0.026481637731194496,-0.014246180653563504,-0.01420809438907801
qwen,last_token_hs,25,True,SI,0.08858642727136612,0.05676288938847927,0.10315287937063289
qwen,last_token_hs,26,False,DI,0.8415467143058777,0.8287262923726113,0.8470188361914982
qwen,last_token_hs,26,False,II,0.780695915222168,0.76196961107358,0.7911336093577355
qwen,last_token_hs,26,False,SI,0.8327987194061279,0.8160191042454874,0.8417471266701985
qwen,last_token_hs,26,True,DI,0.10223831236362457,0.08673659729773482,0.10203331661336314
qwen,last_token_hs,26,True,II,-0.02429300919175148,-0.014216211624355617,-0.01413321683006159
qwen,last_token_hs,26,True,SI,0.07847021520137787,0.05304169291475238,0.08772155926809078
qwen,last_token_hs,27,False,DI,0.8383315801620483,0.8223728457351118,0.8453641995016599
qwen,last_token_hs,27,False,II,0.7823115587234497,0.7629760588349579,0.7909327990905279
qwen,last_token_hs,27,False,SI,0.8363879919052124,0.8193022356522376,0.8452129813634911
qwen,last_token_hs,27,True,DI,0.08241262286901474,0.07283212244519854,0.0737253675594218
qwen,last_token_hs,27,True,II,-0.028013505041599274,-0.017505735158741268,-0.017422798610471912
qwen,last_token_hs,27,True,SI,0.06551235914230347,0.04831400886200233,0.06524632580926794
qwen,mean_pool_hs,0,False,DI,0.9553577899932861,0.9522774480354728,0.9570594472891174
qwen,mean_pool_hs,0,False,II,0.9452017545700073,0.9418767270983212,0.9464358141136594
qwen,mean_pool_hs,0,False,SI,0.946914792060852,0.9399081479974493,0.9512136868304296
qwen,mean_pool_hs,0,True,DI,-0.003705457551404834,0.007275091018527749,0.007285894043365949
qwen,mean_pool_hs,0,True,II,-0.026874037459492683,-0.01395194791255765,-0.013921154277117483
qwen,mean_pool_hs,0,True,SI,-0.019101973623037338,-0.009706663899123669,-0.009693402208353425
qwen,mean_pool_hs,1,False,DI,0.9923940300941467,0.991672488673731,0.9928257799332473
qwen,mean_pool_hs,1,False,II,0.9897521138191223,0.9887252422847341,0.990386426448822
qwen,mean_pool_hs,1,False,SI,0.9907779693603516,0.9897068527745702,0.9913716332080061
qwen,mean_pool_hs,1,True,DI,0.04418664798140526,0.04625706002116204,0.04630581242996905
qwen,mean_pool_hs,1,True,II,-0.014070726931095123,-0.0016131568698758724,-0.0015796363909689813
qwen,mean_pool_hs,1,True,SI,-0.001958944136276841,0.0021039929706603427,0.0021830839605915535
qwen,mean_pool_hs,2,False,DI,0.9935023784637451,0.9921554296734151,0.9943237700691576
qwen,mean_pool_hs,2,False,II,0.9929274320602417,0.9919345862596208,0.9936601321019364
qwen,mean_pool_hs,2,False,SI,0.9931318759918213,0.9921062817186933,0.9938449518191301
qwen,mean_pool_hs,2,True,DI,0.0331178680062294,0.037966847419739685,0.038017183080034316
qwen,mean_pool_hs,2,True,II,-0.0074548679403960705,0.0034155931789509853,0.0034319473779989575
qwen,mean_pool_hs,2,True,SI,-0.0012054599355906248,0.007585334591567516,0.007585496535243613
qwen,mean_pool_hs,3,False,DI,0.9900786876678467,0.9884689168536519,0.9908588123797243
qwen,mean_pool_hs,3,False,II,0.9896131157875061,0.9883813477627349,0.990490917379427
qwen,mean_pool_hs,3,False,SI,0.9898986220359802,0.9884079420238246,0.9908726528886878
qwen,mean_pool_hs,3,True,DI,0.03493865951895714,0.041653864085674334,0.04165990084381144
qwen,mean_pool_hs,3,True,II,-0.0007862831698730588,0.010274244472404655,0.010320095728306632
qwen,mean_pool_hs,3,True,SI,0.0008928649476729333,0.004821560345590115,0.004884131755243657
qwen,mean_pool_hs,4,False,DI,0.9999266266822815,0.9999148612069041,0.9999332427978516
qwen,mean_pool_hs,4,False,II,0.9999125003814697,0.9998958331465596,0.999923050403595
qwen,mean_pool_hs,4,False,SI,0.9999200105667114,0.9998983144746512,0.9999346137046814
qwen,mean_pool_hs,4,True,DI,0.04386134445667267,0.04965547099709512,0.049663136770291515
qwen,mean_pool_hs,4,True,II,0.010276058688759804,0.018409177660942078,0.018409355115426292
qwen,mean_pool_hs,4,True,SI,0.0194518081843853,0.010219573043286835,0.012959129691257997
qwen,mean_pool_hs,5,False,DI,0.9999383091926575,0.9999293782069243,0.9999439716339111
qwen,mean_pool_hs,5,False,II,0.999922513961792,0.9999082353189246,0.9999309966797393
qwen,mean_pool_hs,5,False,SI,0.9999295473098755,0.9999125599861145,0.9999412507691338
qwen,mean_pool_hs,5,True,DI,0.0514218732714653,0.05843742191791535,0.05846472473598234
qwen,mean_pool_hs,5,True,II,0.00811449158936739,0.016702985391020796,0.016721564526330952
qwen,mean_pool_hs,5,True,SI,0.017070943489670753,0.016173189505934715,0.0161862768589738
qwen,mean_pool_hs,6,False,DI,0.9999409914016724,0.9999325406621264,0.9999466004328434
qwen,mean_pool_hs,6,False,II,0.9999237656593323,0.9999113916372411,0.999931275844574
qwen,mean_pool_hs,6,False,SI,0.9999300241470337,0.9999124740656579,0.9999423623085022
qwen,mean_pool_hs,6,True,DI,0.06748171895742416,0.07392849028110504,0.0739438873559684
qwen,mean_pool_hs,6,True,II,0.013420225121080875,0.01888799481093884,0.018915676912006473
qwen,mean_pool_hs,6,True,SI,0.02545415796339512,0.022507136687636375,0.02300152032667639
qwen,mean_pool_hs,7,False,DI,0.9999289512634277,0.9999197282286204,0.9999345541000366
qwen,mean_pool_hs,7,False,II,0.9999043345451355,0.9998903468944674,0.9999125003814697
qwen,mean_pool_hs,7,False,SI,0.9999163150787354,0.9998951173999941,0.9999309457595902
qwen,mean_pool_hs,7,True,DI,0.09381735324859619,0.0995694175362587,0.09956958549589845
qwen,mean_pool_hs,7,True,II,0.018128501251339912,0.02507270872592926,0.025084914635461503
qwen,mean_pool_hs,7,True,SI,0.03631177172064781,0.03583595156669617,0.035840673849232015
qwen,mean_pool_hs,8,False,DI,0.999882161617279,0.9998672257794948,0.9998924136161804
qwen,mean_pool_hs,8,False,II,0.9998228549957275,0.9997933507427176,0.9998393365252348
qwen,mean_pool_hs,8,False,SI,0.9998583197593689,0.9998226295422095,0.9998822212219238
qwen,mean_pool_hs,8,True,DI,0.09332124888896942,0.09665066748857512,0.09666604981034817
qwen,mean_pool_hs,8,True,II,0.0084956930950284,0.01814468763768673,0.01816821329332839
qwen,mean_pool_hs,8,True,SI,0.035061269998550415,0.04187134653329849,0.04187400351858736
qwen,mean_pool_hs,9,False,DI,0.9998561143875122,0.9998360649342506,0.9998683929443359
qwen,mean_pool_hs,9,False,II,0.9997696876525879,0.9997328073960904,0.9997884098569345
qwen,mean_pool_hs,9,False,SI,0.9998194575309753,0.9997746350353602,0.9998492570611391
qwen,mean_pool_hs,9,True,DI,0.11863502115011215,0.11721124500036254,0.11722939869780157
qwen,mean_pool_hs,9,True,II,0.011076141148805618,0.01982078142464161,0.019845139964116174
qwen,mean_pool_hs,9,True,SI,0.04678574576973915,0.04915850982069969,0.04916420500972121
qwen,mean_pool_hs,10,False,DI,0.9998184442520142,0.9997810447412692,0.9998400997757129
qwen,mean_pool_hs,10,False,II,0.9997121691703796,0.999674840659389,0.9997346406782318
qwen,mean_pool_hs,10,False,SI,0.9997784495353699,0.999720217206919,0.9998167612221037
qwen,mean_pool_hs,10,True,DI,0.09410373866558075,0.0859210863709475,0.08743238001309801
qwen,mean_pool_hs,10,True,II,-0.0035390439443290234,0.004581778310239324,0.00463361986112708
qwen,mean_pool_hs,10,True,SI,0.03282133862376213,0.038040563464164734,0.0380772891205523
qwen,mean_pool_hs,11,False,DI,0.9998129606246948,0.9997812547545535,0.9998334646224976
qwen,mean_pool_hs,11,False,II,0.9997161030769348,0.9996867818547408,0.9997348785400391
qwen,mean_pool_hs,11,False,SI,0.9997750520706177,0.9997154569800207,0.9998144846094545
qwen,mean_pool_hs,11,True,DI,0.09858140349388123,0.08825004100802895,0.08994556061661528
qwen,mean_pool_hs,11,True,II,0.005476622376590967,0.01183152850717307,0.01190447972161952
qwen,mean_pool_hs,11,True,SI,0.04521718621253967,0.049054209142923355,0.049054697323024254
qwen,mean_pool_hs,12,False,DI,0.999809205532074,0.9997795891072172,0.9998285376653108
qwen,mean_pool_hs,12,False,II,0.9997153282165527,0.9996884521951828,0.9997321963310242
qwen,mean_pool_hs,12,False,SI,0.999773383140564,0.9997158643777138,0.9998113304706682
qwen,mean_pool_hs,12,True,DI,0.12203349173069,0.11153066158295173,0.1119880942470186
qwen,mean_pool_hs,12,True,II,0.0073241740465164185,0.013927792198956068,0.013998610180337726
qwen,mean_pool_hs,12,True,SI,0.07047992199659348,0.06953500211238861,0.06956141883749467
qwen,mean_pool_hs,13,False,DI,0.9997966289520264,0.9997636445320465,0.9998189806938171
qwen,mean_pool_hs,13,False,II,0.9996971487998962,0.9996645892540784,0.9997159658766662
qwen,mean_pool_hs,13,False,SI,0.9997618794441223,0.9997038303181949,0.9998016874645382
qwen,mean_pool_hs,13,True,DI,0.13639704883098602,0.12311267107872985,0.12799349654070788
qwen,mean_pool_hs,13,True,II,0.009756237268447876,0.017538731917738946,0.017590933641235765
qwen,mean_pool_hs,13,True,SI,0.08110038936138153,0.07528740167617828,0.07557782213851956
qwen,mean_pool_hs,14,False,DI,0.9997780323028564,0.9997464618946441,0.9997990131378174
qwen,mean_pool_hs,14,False,II,0.9996693730354309,0.9996295550328502,0.9996925592422485
qwen,mean_pool_hs,14,False,SI,0.9997439384460449,0.9996806598545769,0.9997871518135071
qwen,mean_pool_hs,14,True,DI,0.15905225276947021,0.1449493318797277,0.15544728447501802
qwen,mean_pool_hs,14,True,II,0.013584814965724945,0.021838312968611804,0.021887721980514994
qwen,mean_pool_hs,14,True,SI,0.10279998183250427,0.08636312933337854,0.10016892681434252
qwen,mean_pool_hs,15,False,DI,0.9997681975364685,0.9997354894092619,0.9997914048104185
qwen,mean_pool_hs,15,False,II,0.9996593594551086,0.9996192534760352,0.9996826648712158
qwen,mean_pool_hs,15,False,SI,0.999733030796051,0.9996633367960883,0.9997799509834857
qwen,mean_pool_hs,15,True,DI,0.16888509690761566,0.15453505523022665,0.16773622556923162
qwen,mean_pool_hs,15,True,II,0.019534287974238396,0.02830545045435446,0.028314979383419404
qwen,mean_pool_hs,15,True,SI,0.11096734553575516,0.0953013300952388,0.10876316866627178
qwen,mean_pool_hs,16,False,DI,0.999756932258606,0.9997218522878246,0.9997820023545808
qwen,mean_pool_hs,16,False,II,0.9996348023414612,0.9995922844228283,0.9996593522239069
qwen,mean_pool_hs,16,False,SI,0.9997116327285767,0.999633421246065,0.9997640043242068
qwen,mean_pool_hs,16,True,DI,0.18839943408966064,0.16899973625131443,0.1903734895340116
qwen,mean_pool_hs,16,True,II,0.01980295032262802,0.028997369110584658,0.029013958043762774
qwen,mean_pool_hs,16,True,SI,0.12480705976486206,0.10480670643425966,0.12619750465177762
qwen,mean_pool_hs,17,False,DI,0.9997403621673584,0.9996992770364393,0.999768435041709
qwen,mean_pool_hs,17,False,II,0.9996062517166138,0.9995582546376671,0.9996331504190962
qwen,mean_pool_hs,17,False,SI,0.999692440032959,0.9996102254241658,0.9997481932833806
qwen,mean_pool_hs,17,True,DI,0.20348285138607025,0.184602245743032,0.20724553618449185
qwen,mean_pool_hs,17,True,II,0.023983368650078773,0.03300096094608324,0.03302409319923469
qwen,mean_pool_hs,17,True,SI,0.1356017142534256,0.11324048795806846,0.14209802610656957
qwen,mean_pool_hs,18,False,DI,0.9997286796569824,0.9996848868334438,0.9997572147489064
qwen,mean_pool_hs,18,False,II,0.9995863437652588,0.9995332941409774,0.9996143585746088
qwen,mean_pool_hs,18,False,SI,0.9996781349182129,0.999595185800879,0.9997342824935913
qwen,mean_pool_hs,18,True,DI,0.20024849474430084,0.18089026747838627,0.20441067746940128
qwen,mean_pool_hs,18,True,II,0.022659365087747574,0.0333175137639046,0.03334118418928
qwen,mean_pool_hs,18,True,SI,0.1309327781200409,0.1091760099133171,0.13495733893428824
qwen,mean_pool_hs,19,False,DI,0.9996994137763977,0.999650411773825,0.9997320103961977
qwen,mean_pool_hs,19,False,II,0.9995372295379639,0.9994814856123357,0.9995691895791031
qwen,mean_pool_hs,19,False,SI,0.9996367692947388,0.999549837641947,0.9996953166297161
qwen,mean_pool_hs,19,True,DI,0.200532004237175,0.18072676928520834,0.2030560466678741
qwen,mean_pool_hs,19,True,II,0.02027689479291439,0.030878178775310555,0.030897333710115424
qwen,mean_pool_hs,19,True,SI,0.12603367865085602,0.10213934639627696,0.1295555576571206
qwen,mean_pool_hs,20,False,DI,0.9996018409729004,0.9995373245746948,0.9996438026428223
qwen,mean_pool_hs,20,False,II,0.9993680715560913,0.9992944771452626,0.9994074774362346
qwen,mean_pool_hs,20,False,SI,0.9995101094245911,0.9993861240041683,0.9995897545120077
qwen,mean_pool_hs,20,True,DI,0.19802235066890717,0.17537166385106345,0.19914786068226709
qwen,mean_pool_hs,20,True,II,0.015807678923010826,0.02726958133280283,0.027291941471721697
qwen,mean_pool_hs,20,True,SI,0.12295224517583847,0.102933481342785,0.12597307465475713
qwen,mean_pool_hs,21,False,DI,0.9994718432426453,0.9993809487884725,0.9995220602987551
qwen,mean_pool_hs,21,False,II,0.9991545081138611,0.9990588470465307,0.9992091882135362
qwen,mean_pool_hs,21,False,SI,0.9993416666984558,0.999183658933224,0.999435997312732
