prompt_id,condition,domain,gen_len_H,gen_len_EAS,H_total,H_mean,H_half_life,half_life_rel,H_front_auc,H_mid_auc,H_back_auc,H_fb_ratio,EAS_front_auc,EAS_mid_auc,EAS_back_auc,EAS_fb_ratio
47,implicature_information,natural,150,150,53.037525900000006,0.35358350600000005,73,0.49333333333333335,0.338684798,0.36325988600000003,0.358805834,1.0594093272530052,0.1603628788,0.17488089680000002,0.218064009,1.3598160037521103
48,stochastic_information,natural,150,150,50.0133445,0.3334222966666667,74,0.5,0.322062052,0.34625841,0.331946428,1.0306909054904736,0.17408419519999999,0.1812748256,0.189133794,1.0864501156047508
49,no_context,economic,150,150,45.3743762,0.30249584133333335,84,0.5666666666666667,0.234287696,0.33868868999999996,0.3345111380000001,1.4277793657589262,0.10799962519999999,0.19027497540000002,0.2082417834,1.9281713525798423
50,direct_information,economic,150,150,41.647063900000006,0.2776470926666667,79,0.5333333333333333,0.254297548,0.29247449200000003,0.28616923800000005,1.125332274143674,0.12639996679999999,0.1664375566,0.189848003,1.5019624435534267
51,implicature_information,economic,150,150,43.6722271,0.29114818066666664,77,0.52,0.23684654800000002,0.359003064,0.27759493,1.17204549673234,0.09231306739999999,0.19378512560000005,0.16364908479999996,1.7727618571149328
52,stochastic_information,economic,150,150,43.99781230000001,0.2933187486666667,73,0.49333333333333335,0.30749574400000007,0.305549556,0.26691094600000004,0.8680150903161767,0.1605891702,0.17389668319999999,0.158810556,0.9889244449187645
53,no_context,economic,150,150,31.475234799999996,0.20983489866666663,62,0.42,0.23306856199999998,0.226251702,0.170184432,0.7301904235372595,0.088248912,0.1323160928,0.1135212236,1.2863753334432044
54,direct_information,economic,150,150,41.236404699999994,0.27490936466666666,68,0.46,0.269321004,0.330779066,0.22462802399999998,0.834053121233723,0.0959522884,0.1591986642,0.11568284759999999,1.20562885501749
55,implicature_information,economic,150,150,36.58731890000001,0.2439154593333334,66,0.44666666666666666,0.278249266,0.23332561000000002,0.220171502,0.7912743316994051,0.1081851886,0.11204222420000001,0.1298688328,1.2004308027799657
56,stochastic_information,economic,150,150,40.484195299999996,0.2698946353333333,69,0.4666666666666667,0.292654126,0.27497574199999997,0.24205403800000003,0.8270993520863602,0.122807948,0.15515926840000002,0.14407335219999998,1.1731598365278442
57,no_context,economic,150,150,55.1565571,0.36771038066666667,82,0.5533333333333333,0.293045736,0.41295894800000005,0.39712645799999996,1.3551688668829496,0.14421066899999999,0.26792124759999997,0.27243486340000006,1.8891449938423077
58,direct_information,economic,150,150,51.3230699,0.34215379933333334,71,0.48,0.37403438800000005,0.317627694,0.334799316,0.8951030352856219,0.1582699688,0.1794553412,0.19438102699999998,1.2281611506831862
59,implicature_information,economic,150,150,51.00999229999999,0.34006661533333327,74,0.5,0.321290486,0.385091748,0.313817612,0.976741066649574,0.15454778840000002,0.2332481772,0.20327944139999998,1.315317698845828
60,stochastic_information,economic,150,150,54.897105700000004,0.3659807046666667,68,0.46,0.4040719940000001,0.375182758,0.31868736200000003,0.7886895571386715,0.19195354159999997,0.2248266322,0.18396855580000002,0.9584014666598891
