prompt_id,condition,domain,gen_len_H,gen_len_EAS,H_total,H_mean,H_half_life,half_life_rel,H_front_auc,H_mid_auc,H_back_auc,H_fb_ratio,EAS_front_auc,EAS_mid_auc,EAS_back_auc,EAS_fb_ratio
39,implicature_information,natural,74,74,58.547989799999996,0.7911890513513513,35,0.4864864864864865,0.8801059499999999,0.707497808,0.7895200720000001,0.8970738943419257,0.44781034375000006,0.3938995688,0.4699288336,1.0493925389591896
40,stochastic_information,natural,86,86,69.3197849,0.8060440104651163,48,0.5697674418604651,0.7397977071428571,0.6808176931034483,0.9952322758620691,1.3452762373456326,0.34728891500000003,0.3867724255172414,0.45467276758620695,1.309206104623889
41,no_context,natural,150,150,122.8078823,0.8187192153333334,73,0.49333333333333335,0.8552994819999999,0.804151938,0.796706226,0.9314938717570742,0.3925849118,0.4559454488,0.454876757,1.1586710118694887
42,direct_information,natural,150,150,106.59568329999999,0.7106378886666666,75,0.5066666666666667,0.72736497,0.6619618800000001,0.7425868159999999,1.0209273839514155,0.34992595439999996,0.3763233862,0.4349368278,1.242939605739631
43,implicature_information,natural,55,55,38.4386656,0.6988848290909091,25,0.4727272727272727,0.7214647222222221,0.7670559833333334,0.612910152631579,0.8495358591390604,0.3164583816666667,0.30898168111111113,0.36412234789473685,1.1506168551360278
44,stochastic_information,natural,148,148,106.5045753,0.7196255087837837,68,0.46621621621621623,0.7757571775510205,0.7489609530612246,0.6358677380000001,0.819673676764892,0.3179025051020408,0.4084289446938776,0.37240070299999994,1.1714305393109947
45,no_context,natural,32,32,27.722308499999997,0.8663221406249999,17,0.5625,0.69109811,0.9104132090909091,0.9815256454545455,1.4202406738669064,0.21281077899999995,0.4307501963636364,0.5148513063636364,2.419291488818978
46,direct_information,natural,59,59,51.666179699999994,0.8756979610169491,30,0.5254237288135594,0.8317109421052631,0.8768502450000002,0.916333345,1.101744967645294,0.4184082194736842,0.4789273150000001,0.4823930605,1.1529244361088375
47,implicature_information,natural,28,28,27.6708445,0.9882444464285715,15,0.5714285714285714,0.8483497666666667,0.9642773333333332,1.1357200600000001,1.3387403458156981,0.3031149311111111,0.45824136777777785,0.553861524,1.8272327330420228
48,stochastic_information,natural,36,36,33.0098705,0.9169408472222221,19,0.5555555555555556,0.8254925666666667,0.9797032083333334,0.9456267666666666,1.145530323168264,0.39553306,0.4450481908333333,0.594040825,1.5018740152845884
